NbProcess	Error	Estimation	Ntot	Time	Total
17	1.7304141455084626E-4	3.142136279226513	999991	8	785527
17	2.3161096073455985E-4	3.1423202808825277	999991	8	785573
17	1.4781783845562165E-4	3.1411282701544314	999991	13	785275
17	1.7946236048342755E-5	3.141536273826464	999991	9	785377
17	0.0010569190553074222	3.1382722444502003	999991	9	784561
17	2.5325622780253393E-4	3.1423882814945334	999991	10	785590
17	1.1829162137914471E-4	3.141964277678499	999991	8	785484
17	9.690647360318516E-4	3.1385482469342225	999991	11	784630
18-------------------
18	1.2517268756144005E-4	3.14119941199412	999990	147	785292
18	7.457318700830103E-4	3.1439354393543937	999990	10	785976
18	8.292811968851135E-4	3.1389873898738987	999990	9	784739
18	5.865753354256672E-4	3.1434354343543434	999990	9	785851
18	1.676753362077604E-4	3.1421194211942116	999990	10	785522
18	5.644447232154528E-4	3.139819398193982	999990	10	784947
18	5.351599208384621E-4	3.1399113991139913	999990	9	784970
18	3.803084665099879E-4	3.142787427874279	999990	9	785689
18	4.416986531381477E-5	3.141731417314173	999990	8	785425
18	3.815817187871562E-4	3.142791427914279	999990	13	785690
19-------------------
19	7.658925911995866E-4	3.1391865310518416	999989	135	784788
19	3.0618689834179213E-4	3.142554568100249	999989	17	785630
19	0.0013158769639074997	3.145726602992633	999989	22	786423
19	2.450707279165008E-4	3.1423625659882255	999989	9	785582
19	3.9410255444660263E-4	3.1403545438999827	999989	9	785080
19	6.105556580357402E-4	3.1396745364199004	999989	10	784910
19	3.215271020666222E-4	3.1405825464080106	999989	8	785137
19	5.290062696835348E-4	3.143254575800334	999989	10	785805
19	8.142150650009485E-4	3.1441505856564422	999989	14	786029
19	0.0013745077883501856	3.13727451001961	999989	24	784310
20-------------------
20	0.0010502145803138582	3.144892	1000000	153	786223
20	4.110483288568034E-4	3.142884	1000000	38	785721
20	3.0027648846491016E-4	3.142536	1000000	16	785634
20	1.8864749671345722E-4	3.141	1000000	8	785250
20	2.3321088077919713E-4	3.14086	1000000	9	785215
20	1.69548903542446E-4	3.14106	1000000	9	785265
20	3.01965816194894E-4	3.140644	1000000	8	785161
20	7.590588127548151E-4	3.139208	1000000	7	784802
20	4.8362298290667425E-4	3.143112	1000000	8	785778
20	3.4611311207528053E-4	3.14268	1000000	7	785670
