NbProcess	Error	Estimation	Ntot	Time	Total
12	1.783180145773716E-5	3.141536633333333	10000000	220	94246099
12	3.1294024310042724E-5	3.141690966666667	10000000	208	94250729
12	1.4009797490278294E-5	3.141636666666667	10000000	214	94249100
12	7.807496724938734E-5	3.141837933333333	10000000	208	94255138
12	4.898144365216508E-5	3.141746533333333	10000000	213	94252396
12	4.5453835411143715E-6	3.1416069333333336	10000000	249	94248208
12	3.279008077506121E-5	3.1416956666666667	10000000	207	94250870
12	5.53214418808279E-6	3.141610033333333	10000000	207	94248301
13-------------------
13	5.7224853525162175E-5	3.1417724307692305	10000000	229	102107604
13	5.656937845851341E-7	3.141594430769231	10000000	239	102101819
13	4.816999832784671E-5	3.141441323076923	10000000	231	102096843
13	5.944306537385223E-5	3.1414059076923078	10000000	229	102095692
13	6.544859365339275E-6	3.141572092307692	10000000	240	102101093
13	5.268510163644577E-5	3.1414271384615384	10000000	231	102096382
13	2.7068664615787452E-5	3.1416776923076926	10000000	232	102104525
13	3.63974296141192E-5	3.141478307692308	10000000	234	102098045
13	4.3689337749693076E-5	3.1417299076923078	10000000	231	102106222
13	6.250863443149122E-5	3.141396276923077	10000000	241	102095379
14-------------------
14	2.8701326190059286E-5	3.141502485714286	10000000	308	109952587
14	3.965118627481384E-5	3.141468085714286	10000000	300	109951383
14	4.242729151956178E-5	3.1417259428571427	10000000	237	109960408
14	4.2481858928593136E-5	3.141726114285714	10000000	251	109960414
14	1.809705969626073E-5	3.1415357999999998	10000000	238	109953753
14	4.880258381138051E-5	3.141745971428571	10000000	261	109961109
14	2.8901406690123645E-5	3.141501857142857	10000000	276	109952565
14	5.2640491582039625E-5	3.1417580285714286	10000000	248	109961531
14	2.1542816825219325E-6	3.1415858857142855	10000000	261	109955506
14	4.0390108248068296E-5	3.141719542857143	10000000	239	109960184
15-------------------
15	1.6072445552653076E-5	3.1416431466666666	10000000	278	117811618
15	1.0885781857673478E-4	3.1412506666666666	10000000	295	117796900
15	1.0707862937498777E-5	3.141626293333333	10000000	297	117810986
15	3.586707634151055E-5	3.1417053333333333	10000000	321	117813950
15	2.7803225891524895E-5	3.14168	10000000	269	117813000
15	6.372555758035366E-5	3.1417928533333335	10000000	262	117817232
15	2.691212147745676E-5	3.141508106666667	10000000	273	117806554
15	5.5169387839713504E-5	3.1417659733333334	10000000	265	117816224
15	2.0520458962999296E-5	3.1415281866666667	10000000	265	117807307
15	2.8592634409269262E-5	3.14168248	10000000	275	117813093
16-------------------
16	2.86251591816992E-5	3.141502725	10000000	294	125660109
16	9.935757276442387E-7	3.141595775	10000000	276	125663831
16	1.1768365375072188E-5	3.141629625	10000000	298	125665185
16	3.375790609645882E-5	3.1414866	10000000	273	125659464
16	3.0705477350929544E-6	3.1416023	10000000	295	125664092
16	6.084607741061253E-5	3.1414015	10000000	313	125656060
16	3.8447345423471505E-6	3.141580575	10000000	277	125663223
16	4.612424517460411E-5	3.14144775	10000000	301	125657910
16	2.2577271344209963E-5	3.141521725	10000000	287	125660869
16	2.551935245818329E-5	3.141672825	10000000	272	125666913
